ID,Car Brand,Model,Price,Model Year,Location,Fuel,Driven (Kms),Gear,Ownership,EMI (monthly)
3650,Hyundai,Verna1.4 VTVT E,"£629,999.00",2018,Mumbai,Petrol,26615KM,Manual,1,14014
3651,Maruti,Swift DzireVXI 1.2 BS IV,"£492,599.00",2015,Mumbai,Petrol,52532KM,Manual,1,10958
3652,Datsun,Go PlusT,"£372,699.00",2017,Mumbai,Petrol,36625KM,Manual,1,8290
3653,Hyundai,VernaFLUIDIC 1.6 SX VTVT OPT,"£446,099.00",2014,Mumbai,Petrol,68191KM,Manual,2,9923
3654,Chevrolet,Enjoy1.4 LTZ 7 STR,"£335,299.00",2013,Mumbai,Petrol,38522KM,Manual,1,7459
3655,Maruti,CiazVXI PLUS,"£560,199.00",2015,Mumbai,Petrol,48551KM,Manual,1,12461
3656,Tata,NanoXT TWIST,"£110,000.00",2014,Mumbai,Petrol,48794KM,Manual,1,2447
3657,Tata,NEXONXZA + 1.2 PETROL A/T,"£881,499.00",2019,Mumbai,Petrol,11206KM,Automatic,1,19608
3658,Maruti,DzireVXI,"£633,699.00",2019,Mumbai,Petrol,8379KM,Manual,1,14096
3659,Volkswagen,PoloGT TSI 1.2 PETROL AT,"£501,899.00",2014,Mumbai,Petrol,49698KM,Automatic,1,11164
3660,Hyundai,i20SPORTZ 1.2 O,"£251,199.00",2010,Mumbai,Petrol,74425KM,Manual,2,5588
3661,Honda,Accord2.4 AT I VTEC,"£378,000.00",2010,Mumbai,Petrol + CNG,66757KM,Automatic,2,8408
3662,Ford,Ecosport1.5 TITANIUM TI VCT AT,"£536,299.00",2015,Mumbai,Petrol,49065KM,Automatic,2,11930
3663,Audi,Q330 TFSI S TRONIC,"£2,270,199.00",2017,Mumbai,Petrol,23053KM,Automatic,1,50499
3664,Hyundai,VernaFLUIDIC 1.6 SX VTVT,"£430,499.00",2012,Mumbai,Petrol,64134KM,Manual,1,9576
3665,Hyundai,Elite i201.2  ASTA (O) CVT,"£853,699.00",2019,Mumbai,Petrol,2728KM,Automatic,1,18990
3666,Honda,CityV MT PETROL,"£225,000.00",2009,Mumbai,Petrol,88646KM,Manual,2,5005
3667,Maruti,CelerioVXI AMT,"£338,099.00",2015,Mumbai,Petrol,73536KM,Automatic,1,7521
3668,Maruti,CiazVXI PLUS,"£558,999.00",2016,Mumbai,Petrol,58113KM,Manual,1,12435
3669,Chevrolet,Sail UVA1.3 LS,"£180,000.00",2013,Mumbai,Diesel,75518KM,Manual,2,4004
3670,Hyundai,Creta1.6 E + VTVT,"£802,599.00",2017,Mumbai,Petrol,26413KM,Manual,1,17853
3671,Maruti,,"£747,899.00",2019,Mumbai,Petrol,3764KM,,1,16637
3672,Honda,WR-V1.2 i-VTEC VX MT,"£757,599.00",2018,Mumbai,Petrol,17665KM,Manual,1,16852
3673,Ford,Ecosport1.5 TITANIUM TI VCT AT,"£782,099.00",2017,Mumbai,Petrol,43460KM,Automatic,1,17397
3674,Honda,WR-V1.5 i-DTEC VX MT,"£812,999.00",2018,Mumbai,Diesel,37639KM,Manual,1,18085
3675,Maruti,Wagon R DuoLXI LPG,"£159,799.00",2008,Mumbai,Petrol + LPG,80322KM,Manual,1,3555
3676,Skoda,Superb1.8 TSI STYLE AT,"£1,555,999.00",2016,Mumbai,Petrol,15997KM,Automatic,1,34612
3677,Maruti,SwiftVDI ABS,"£183,499.00",2008,Mumbai,Diesel,108344KM,Manual,2,4082
3678,Hyundai,i10MAGNA 1.2,"£146,099.00",2009,Mumbai,Petrol,65198KM,Manual,2,3250
3679,Nissan,TerranoXL PLUS 85 PS DEISEL,"£406,599.00",2013,Mumbai,Diesel,79096KM,Manual,2,9045
3680,Hyundai,i10SPORTZ 1.2,"£154,000.00",2008,Mumbai,Petrol,64719KM,Manual,2,3426
3681,Volkswagen,VentoHIGHLINE PETROL,"£393,299.00",2013,Mumbai,Petrol,73451KM,Manual,1,8749
3682,Maruti,ErtigaVXI CNG,"£635,000.00",2014,Mumbai,Petrol + CNG,52139KM,Manual,1,14125
3683,Toyota,,"£808,099.00",2018,Mumbai,Petrol,26989KM,,1,17976
3684,Honda,CityS MT PETROL,"£343,299.00",2011,Mumbai,Petrol,101973KM,Manual,2,7636
3685,Maruti,Wagon R 1.0VXI,"£287,199.00",2010,Mumbai,Petrol + CNG,71429KM,Manual,1,6389
3686,Hyundai,XcentS 1.2 OPT,"£378,699.00",2015,Mumbai,Petrol + CNG,82445KM,Manual,2,8424
3687,Renault,Duster85 PS RXL,"£370,999.00",2013,Mumbai,Diesel,73503KM,Manual,2,8253
3688,Hyundai,Creta1.6 SX PLUS PETROL,"£790,000.00",2015,Mumbai,Petrol,57176KM,Manual,1,17573
3689,Maruti,Swift DzireZXI 1.2 BS IV,"£290,000.00",2011,Mumbai,Petrol,85363KM,Manual,2,6451
3690,Honda,CityZX CVT,"£1,015,499.00",2017,Mumbai,Petrol,12369KM,Automatic,1,22589
3691,Maruti,Wagon R 1.0VXI,"£218,499.00",2012,Mumbai,Petrol,98462KM,Manual,1,4860
3692,Maruti,RitzVDI,"£270,500.00",2012,Mumbai,Diesel,88243KM,Manual,2,6017
3693,Maruti,Wagon R 1.0LXI CNG,"£247,299.00",2011,Mumbai,Petrol + CNG,98542KM,Manual,1,5501
3694,Ford,,"£836,999.00",2018,Mumbai,Petrol,46610KM,,2,18619
3695,Skoda,Superb1.8 TSI LK AT,"£1,808,099.00",2017,Mumbai,Petrol,22115KM,Automatic,2,40220
3696,Hyundai,Verna1.6 SX VTVT AT (O),"£1,136,899.00",2018,Mumbai,Petrol,19407KM,Automatic,1,25290
3697,Toyota,Innova Crysta2.4 VX 8 STR,"£1,624,899.00",2017,Mumbai,Diesel,68460KM,Manual,1,36145
3698,Toyota,Innova CrystaTouring Sport Diesel AT,"£1,562,799.00",2017,Mumbai,Diesel,54730KM,Automatic,3,34764
3699,Maruti,Swift DzireVDI BS IV,"£401,799.00",2012,Mumbai,Diesel,92029KM,Manual,2,8938
3700,Ford,Ecosport1.5 TITANIUM TI VCT,"£797,000.00",2017,Mumbai,Petrol,5426KM,Manual,1,17729
3701,Maruti,Vitara BrezzaZDI+ DUAL TONE AMT,"£864,299.00",2018,Mumbai,Diesel,54432KM,Manual,1,19226
3702,Maruti,ErtigaVXI CNG,"£559,399.00",2014,Mumbai,Petrol + CNG,84139KM,Manual,1,12444
3703,Honda,Jazz1.2 SELECT I VTEC,"£284,999.00",2011,Mumbai,Petrol,120872KM,Manual,1,6340
3704,Maruti,ErtigaVXI CNG,"£755,000.00",2016,Mumbai,Petrol + CNG,57592KM,Manual,1,16795
3705,Maruti,CelerioVXI CNG,"£411,199.00",2014,Mumbai,Petrol + CNG,78459KM,Manual,1,9147
3706,Hyundai,VernaFLUIDIC 1.6 SX CRDI,"£406,499.00",2012,Mumbai,Diesel,108034KM,Manual,2,9042
3707,Toyota,Innova2.5 V 8 STR,"£554,599.00",2009,Mumbai,Diesel,101849KM,Manual,1,12337
3708,Maruti,Eeco5 STR CNG WITH AC PLUSHTR,"£359,000.00",2015,Mumbai,Petrol + CNG,68462KM,Manual,1,7986
3709,Maruti,CelerioVXI CNG,"£385,000.00",2015,Mumbai,Petrol + CNG,88957KM,Manual,1,8564
3710,Hyundai,New Elantra1.6 SX AT,"£1,025,000.00",2016,Mumbai,Diesel,53288KM,Manual,1,22801
3711,Honda,,"£827,099.00",2013,Mumbai,Petrol,80807KM,,1,18398
3712,Maruti,Swift DzireVXI 1.2 BS IV,"£385,899.00",2013,Mumbai,Petrol,169893KM,Manual,1,8584
3713,Toyota,Innova Crysta2.8 GX AT 8 STR,"£1,295,199.00",2016,Mumbai,Diesel,213972KM,Automatic,1,28811
3714,Honda,CityV MT PETROL,"£297,000.00",2010,Mumbai,Petrol,112997KM,Manual,1,6607
3715,Maruti,Swift DzireZDI,"£547,399.00",2015,Mumbai,Diesel,152963KM,Manual,1,12177
3716,Maruti,ErtigaVDI ABS,"£508,899.00",2012,Mumbai,Diesel,120899KM,Manual,1,11320
3717,Maruti,SwiftLXI,"£249,699.00",2011,Mumbai,Petrol,167878KM,Manual,2,5554
3718,Maruti,Wagon R 1.0LXI CNG,"£256,000.00",2011,Mumbai,Petrol + CNG,162887KM,Manual,1,5695
3719,Maruti,ErtigaVDI ABS,"£485,099.00",2012,Mumbai,Diesel,242900KM,Manual,1,10791
3720,Toyota,Fortuner2.8 4x2 AT,"£2,282,499.00",2016,Mumbai,Diesel,146630KM,Automatic,1,50773
3721,Toyota,Innova2.5 G4 8 STR,"£496,999.00",2010,Mumbai,Diesel,249011KM,Manual,1,11055
3722,Toyota,Prius1.8 Z3,"£376,899.00",2010,Mumbai,Petrol,104636KM,Automatic,2,8384
3723,Maruti,ErtigaVXI CNG,"£785,000.00",2016,Mumbai,Petrol + CNG,47403KM,Manual,1,17462
3724,Renault,TRIBER1.0 RXT,"£569,599.00",2019,Mumbai,Petrol,14622KM,Manual,1,12670
3725,Maruti,CelerioVXI AMT,"£397,599.00",2015,Mumbai,Petrol,3602KM,Automatic,1,8844
3726,Hyundai,i10SPORTZ 1.2 AT KAPPA2,"£239,399.00",2011,Mumbai,Petrol,23073KM,Automatic,2,5325
3727,Hyundai,i10SPORTZ 1.2,"£215,699.00",2008,Mumbai,Petrol,30958KM,Manual,1,4798
3728,Maruti,Eeco5 STR CNG WITH AC PLUSHTR,"£220,399.00",2011,Mumbai,Petrol + CNG,60023KM,Manual,1,4903
3729,Honda,CitySV MT PETROL,"£510,799.00",2014,Mumbai,Petrol,14587KM,Manual,1,11362
3730,Renault,KwidRXT 1.0 EASY-R AT OPTION,"£425,099.00",2018,Mumbai,Petrol,13181KM,Automatic,1,9456
3731,Maruti,Vitara BrezzaLDI OPT,"£742,599.00",2018,Mumbai,Diesel,28641KM,Manual,1,16519
3732,Hyundai,VernaFLUIDIC 1.6 SX VTVT OPT,"£449,399.00",2012,Mumbai,Petrol,42231KM,Manual,1,9997
3733,Hyundai,VernaFLUIDIC 1.6 SX VTVT OPT,"£315,399.00",2011,Mumbai,Petrol,71303KM,Manual,3,7016
3734,Hyundai,i10MAGNA 1.2,"£156,999.00",2009,Mumbai,Petrol,85659KM,Manual,3,3492
3735,Maruti,ErtigaVXI CNG,"£602,399.00",2014,Mumbai,Petrol + CNG,71357KM,Manual,2,13400
3736,Maruti,Wagon RLXI,"£175,000.00",2010,Mumbai,Petrol + CNG,90996KM,Manual,2,3893
3737,Hyundai,EonSPORTZ,"£219,000.00",2013,Mumbai,Petrol,45213KM,Manual,2,4872
3738,Maruti,CelerioVXI,"£455,799.00",2017,Mumbai,Petrol,7536KM,Manual,1,10139
3739,Datsun,GoT,"£203,699.00",2014,Mumbai,Petrol,34064KM,Manual,2,4531
3740,Maruti,Swift DzireVXI,"£269,199.00",2009,Mumbai,Petrol,42533KM,Manual,2,5988
3741,Maruti,Alto 800LXI,"£203,099.00",2013,Mumbai,Petrol,25478KM,Manual,1,4518
3742,Maruti,CelerioVXI,"£362,799.00",2014,Mumbai,Petrol,15206KM,Manual,1,8070
3743,Maruti,Alto K10LXI,"£182,499.00",2011,Mumbai,Petrol,43815KM,Manual,2,4060
3744,Ford,Figo1.2 ZXI DURATEC,"£237,799.00",2013,Mumbai,Petrol,22618KM,Manual,2,5290
3745,Volkswagen,PoloCOMFORTLINE 1.2L PETROL,"£297,399.00",2011,Mumbai,Petrol,38579KM,Manual,1,6615
3746,Maruti,Alto 800LXI,"£300,699.00",2015,Mumbai,Petrol,9969KM,Manual,1,6689
3747,Hyundai,i20SPORTZ 1.2 VTVT,"£372,099.00",2012,Mumbai,Petrol,36614KM,Manual,2,8277
3748,Maruti,SwiftVXI,"£623,999.00",2020,Mumbai,Petrol,15527KM,Manual,1,13881
3749,Ford,Figo1.2 EXI DURATEC,"£183,699.00",2010,Mumbai,Petrol,40145KM,Manual,2,4086
3750,Toyota,Etios LivaG,"£268,999.00",2011,Mumbai,Petrol,18893KM,Manual,1,5984
3751,Maruti,,"£317,399.00",2016,Mumbai,Petrol,25943KM,,1,7060
3752,Renault,,"£409,399.00",2017,Mumbai,Petrol,25497KM,,1,9107
3753,Honda,Jazz1.2 BASE I VTEC,"£279,899.00",2010,Mumbai,Petrol,41759KM,Manual,1,6226
3754,Honda,Civic1.8V AT,"£292,799.00",2010,Mumbai,Petrol,58455KM,Automatic,2,6513
3755,Maruti,Alto K10VXI,"£279,299.00",2015,Mumbai,Petrol,12657KM,Manual,1,6213
3756,Renault,KwidRXT Opt,"£297,399.00",2016,Mumbai,Petrol,16887KM,Manual,2,6615
3757,Maruti,Wagon R 1.0VXI,"£290,599.00",2012,Mumbai,Petrol,21852KM,Manual,1,6464
3758,Maruti,AltoLXI,"£192,399.00",2011,Mumbai,Petrol,48837KM,Manual,1,4280
3759,Maruti,SwiftVXI,"£395,899.00",2014,Mumbai,Petrol,35965KM,Manual,1,8807
3760,Maruti,Alto K10VXI,"£268,299.00",2014,Mumbai,Petrol,29178KM,Manual,1,5968
3761,Maruti,Alto 800LXI,"£289,799.00",2014,Mumbai,Petrol,9503KM,Manual,1,6446
3762,Maruti,Alto K10VXI AMT,"£340,999.00",2015,Mumbai,Petrol,9013KM,Manual,1,7585
3763,Honda,Brio1.2 S MT I VTEC,"£311,199.00",2013,Mumbai,Petrol,37291KM,Manual,1,6922
3764,Maruti,CelerioZXI AMT,"£411,499.00",2016,Mumbai,Petrol,26772KM,Automatic,1,9154
3765,Hyundai,i10MAGNA 1.1 IRDE2,"£364,199.00",2016,Mumbai,Petrol,12479KM,Manual,1,8101
3766,Hyundai,i20MAGNA O 1.2,"£324,999.00",2011,Mumbai,Petrol,58202KM,Manual,2,7229
3767,Maruti,Alto 800LXI,"£293,699.00",2016,Mumbai,Petrol,18780KM,Manual,1,6533
3768,Maruti,Swift DzireVXI 1.2 BS IV,"£504,699.00",2015,Mumbai,Petrol,36553KM,Manual,1,11227
3769,Hyundai,i20SPORTZ 1.2 VTVT,"£363,799.00",2012,Mumbai,Petrol,36697KM,Manual,2,8093
3770,Hyundai,VernaFLUIDIC 1.6 VTVT S (O)  MT,"£526,399.00",2015,Mumbai,Petrol,25274KM,Manual,1,11709
3771,Maruti,Wagon RVXI,"£243,799.00",2010,Mumbai,Petrol,33318KM,Manual,1,5423
3772,Maruti,SwiftVXI,"£245,599.00",2010,Mumbai,Petrol,33870KM,Manual,2,5463
3773,Maruti,Alto 800LXI,"£308,099.00",2015,Mumbai,Petrol,13222KM,Manual,1,6853
3774,Maruti,Wagon R 1.0VXI,"£284,599.00",2012,Mumbai,Petrol,37135KM,Manual,1,6331
3775,Honda,Brio1.2 S MT I VTEC,"£352,599.00",2014,Mumbai,Petrol,28842KM,Manual,2,7843
3776,Toyota,EtiosVX,"£304,699.00",2011,Mumbai,Petrol,66259KM,Manual,1,6778
3777,Hyundai,i10SPORTZ 1.2 KAPPA2,"£302,199.00",2011,Mumbai,Petrol,43458KM,Manual,1,6722
3778,Maruti,Wagon R 1.0VXI,"£340,399.00",2014,Mumbai,Petrol,38458KM,Manual,1,7572
3779,Honda,CityV MT PETROL,"£393,599.00",2012,Mumbai,Petrol,44443KM,Manual,1,8755
3780,Hyundai,i20SPORTZ 1.2 VTVT,"£447,899.00",2013,Mumbai,Petrol,45254KM,Manual,1,9963
3781,Maruti,Alto 800LXI,"£260,499.00",2014,Mumbai,Petrol,22626KM,Manual,2,5795
3782,Maruti,Alto 800LXI,"£289,999.00",2015,Mumbai,Petrol,19793KM,Manual,1,6451
3783,Hyundai,Santro XingGLS,"£182,399.00",2011,Mumbai,Petrol,67685KM,Manual,2,4057
3784,Maruti,Swift DzireVXI 1.2 BS IV,"£531,299.00",2015,Mumbai,Petrol,14881KM,Manual,1,11818
3785,Maruti,Alto 800LXI,"£334,799.00",2017,Mumbai,Petrol,15483KM,Manual,1,7447
3786,Maruti,Alto K10LXI,"£145,199.00",2010,Mumbai,Petrol,41208KM,Manual,2,3230
3787,Maruti,A StarVXI,"£221,499.00",2010,Mumbai,Petrol,25211KM,Manual,2,4927
3788,Maruti,Alto 800LXI,"£355,399.00",2018,Mumbai,Petrol,4065KM,Manual,1,7906
3789,Hyundai,Grand i10SPORTZ 1.2 KAPPA VTVT,"£337,299.00",2014,Mumbai,Petrol,18534KM,Manual,2,7503
3790,Maruti,CelerioZXI OPT AMT,"£409,899.00",2016,Mumbai,Petrol,32156KM,Automatic,1,9118
3791,Maruti,SwiftVXI,"£373,099.00",2014,Mumbai,Petrol,43680KM,Manual,2,8299
3792,Maruti,CelerioZXI,"£435,299.00",2017,Mumbai,Petrol,23841KM,Manual,1,9683
3793,Honda,Brio1.2 V MT I VTEC,"£331,499.00",2012,Mumbai,Petrol,36244KM,Manual,1,7374
3794,Maruti,Alto K10VXI,"£325,199.00",2015,Mumbai,Petrol,34049KM,Manual,1,7234
3795,Maruti,Alto K10VXI,"£309,499.00",2017,Mumbai,Petrol,14391KM,Manual,1,6885
3796,Maruti,SwiftVXI LIMITED EDITION,"£501,199.00",2017,Mumbai,Petrol,27809KM,Manual,1,11149
3797,Maruti,New  Wagon-RZXI 1.2,"£578,799.00",2020,Mumbai,Petrol,4086KM,Manual,1,12875
3798,Maruti,Alto 800LXI,"£269,299.00",2014,Mumbai,Petrol,34408KM,Manual,1,5990
3799,Maruti,SwiftVXI,"£406,999.00",2013,Mumbai,Petrol,29982KM,Manual,1,9053
3800,Maruti,Eeco5 STR,"£220,999.00",2011,Mumbai,Petrol,55911KM,Manual,1,4916
3801,Maruti,Alto K10VXI,"£238,399.00",2013,Mumbai,Petrol,43203KM,Manual,2,5303
3802,Maruti,Alto 800LXI,"£346,299.00",2018,Mumbai,Petrol,17517KM,Manual,1,7703
3803,Hyundai,Grand i10MAGNA 1.2 KAPPA VTVT,"£405,799.00",2016,Mumbai,Petrol,21840KM,Manual,2,9027
3804,Maruti,Wagon R 1.0VXI,"£404,399.00",2017,Mumbai,Petrol,11047KM,Manual,3,8996
3805,Maruti,Wagon R 1.0VXI PLUS,"£438,599.00",2017,Mumbai,Petrol,12889KM,Manual,1,9756
3806,Maruti,A StarVXI ABS AT,"£244,099.00",2012,Mumbai,Petrol,20810KM,Automatic,2,5430
3807,Hyundai,,"£521,499.00",2018,Mumbai,Petrol,6874KM,,1,11600
3808,Maruti,Alto 800LXI,"£309,599.00",2016,Mumbai,Petrol,33699KM,Manual,1,6887
3809,Hyundai,i10MAGNA 1.1 IRDE2,"£294,199.00",2012,Mumbai,Petrol,33209KM,Manual,1,6544
3810,KIA,,"£2,046,999.00",2020,Mumbai,Petrol,2787KM,,1,45534
3811,Maruti,Alto 800LXI,"£263,399.00",2017,Mumbai,Petrol,25919KM,Manual,2,5859
3812,Honda,Amaze1.2 SMT I VTEC,"£407,499.00",2014,Mumbai,Petrol,49724KM,Manual,1,9065
3813,Renault,KwidRXL,"£263,399.00",2016,Mumbai,Petrol,20385KM,Manual,1,5859
3814,Ford,Ecosport1.5 TREND TI VCT,"£481,899.00",2014,Mumbai,Petrol,24887KM,Manual,1,10720
3815,Maruti,SwiftVXI,"£482,999.00",2015,Mumbai,Petrol,24846KM,Manual,1,10744
3816,Honda,CityV MT PETROL,"£667,399.00",2016,Mumbai,Petrol,23773KM,Manual,1,14846
3817,KIA,SELTOSHTX 1.5 DIESEL,"£1,635,999.00",2020,Mumbai,Diesel,2765KM,Manual,1,36392
3818,Toyota,Etios LivaG,"£301,899.00",2014,Mumbai,Petrol,52146KM,Manual,2,6716
3819,Mahindra,Kuv100K8 6 STR,"£354,299.00",2016,Mumbai,Petrol,40626KM,Manual,2,7881
3820,Maruti,Alto 800LXI,"£296,799.00",2015,Mumbai,Petrol,43209KM,Manual,1,6602
3821,Maruti,Wagon R 1.0VXI,"£335,699.00",2012,Mumbai,Petrol,48633KM,Manual,1,7467
3822,Maruti,SwiftVXI OPT,"£529,599.00",2017,Mumbai,Petrol,9825KM,Manual,1,11781
3823,Hyundai,i20 Active1.2 S,"£528,999.00",2016,Mumbai,Petrol,22069KM,Manual,2,11767
3824,Maruti,Wagon R 1.0VXI,"£411,599.00",2015,Mumbai,Petrol,32660KM,Manual,1,9156
3825,Toyota,Etios LivaG,"£246,599.00",2011,Mumbai,Petrol,36419KM,Manual,2,5485
3826,Maruti,Alto 800VXI,"£332,799.00",2017,Mumbai,Petrol,33832KM,Manual,1,7403
3827,Hyundai,Grand i10SPORTZ 1.2 KAPPA VTVT,"£435,099.00",2016,Mumbai,Petrol,33475KM,Manual,2,9679
3828,Maruti,Wagon R 1.0VXI,"£363,799.00",2015,Mumbai,Petrol,39094KM,Manual,2,8093
3829,Maruti,Wagon R 1.0VXI,"£395,899.00",2017,Mumbai,Petrol,20577KM,Manual,1,8807
3830,Maruti,BalenoDELTA 1.2 K12,"£627,899.00",2018,Mumbai,Petrol,8519KM,Manual,1,13967
3831,Maruti,DzireVXI AMT,"£659,599.00",2017,Mumbai,Petrol,19612KM,Automatic,1,14672
3832,Hyundai,Elite i20ASTA 1.2,"£572,299.00",2015,Mumbai,Petrol,32717KM,Manual,2,12730
3833,Ford,Ecosport1.5 TREND TDCI,"£408,499.00",2013,Mumbai,Diesel,72432KM,Manual,4,9087
3834,Maruti,CelerioZXI,"£436,299.00",2016,Mumbai,Petrol,39495KM,Manual,1,9705
3835,Maruti,Alto K10VXI,"£217,699.00",2011,Mumbai,Petrol,57906KM,Manual,3,4843
3836,Hyundai,i10SPORTZ 1.2,"£221,899.00",2010,Mumbai,Petrol,50705KM,Manual,1,4936
3837,Honda,Brio1.2 S MT I VTEC,"£280,999.00",2012,Mumbai,Petrol,58375KM,Manual,2,6251
3838,Maruti,Alto 800LXI,"£251,499.00",2014,Mumbai,Petrol,51085KM,Manual,2,5594
3839,Hyundai,Grand i10ASTA AT 1.2 KAPPA VTVT,"£467,299.00",2015,Mumbai,Petrol,31300KM,Manual,2,10395
3840,Maruti,SwiftZXI,"£468,899.00",2014,Mumbai,Petrol,43085KM,Manual,1,10430
3841,Maruti,CelerioVXI,"£376,399.00",2014,Mumbai,Petrol,48110KM,Manual,1,8373
3842,Volkswagen,VentoTRENDLINE PETROL,"£241,499.00",2010,Mumbai,Petrol,42013KM,Manual,1,5372
3843,Hyundai,i10MAGNA 1.2,"£225,899.00",2010,Mumbai,Petrol,56204KM,Manual,3,5025
3844,Hyundai,i10MAGNA 1.2,"£221,099.00",2010,Mumbai,Petrol,66817KM,Manual,1,4918
3845,Hyundai,i20ASTA 1.2,"£424,499.00",2014,Mumbai,Petrol,23576KM,Manual,1,9443
3846,Hyundai,i10ASTA 1.2 KAPPA2,"£301,999.00",2011,Mumbai,Petrol,43831KM,Manual,2,6718
3847,Toyota,EtiosG,"£295,899.00",2011,Mumbai,Petrol,69474KM,Manual,1,6582
3848,Honda,CityS MT PETROL,"£304,599.00",2011,Mumbai,Petrol,73611KM,Manual,2,6776
3849,Maruti,Alto K10VXI,"£262,399.00",2014,Mumbai,Petrol,60402KM,Manual,1,5837
3850,Toyota,EtiosV,"£235,799.00",2011,Mumbai,Petrol,66443KM,Manual,1,5245
3851,Maruti,Alto 800LXI,"£270,799.00",2014,Mumbai,Petrol,50414KM,Manual,2,6024
3852,Honda,Brio1.2 VX MT I VTEC,"£336,599.00",2013,Mumbai,Petrol,31280KM,Manual,1,7487
3853,Maruti,RitzZXI,"£262,699.00",2010,Mumbai,Petrol,54654KM,Manual,2,5844
3854,Maruti,DzireVXI,"£649,199.00",2018,Mumbai,Petrol,8604KM,Manual,1,14441
3855,Hyundai,Grand i10ASTA AT 1.2 KAPPA VTVT,"£433,799.00",2015,Mumbai,Petrol,27404KM,Manual,3,9650
3856,Honda,Amaze1.2 SMT I VTEC,"£423,599.00",2014,Mumbai,Petrol,35265KM,Manual,1,9423
3857,Maruti,Swift DzireVXI 1.2 BS IV,"£423,199.00",2013,Mumbai,Petrol,60100KM,Manual,1,9414
3858,Volkswagen,AmeoHIGHLINE 1.2,"£562,699.00",2017,Mumbai,Petrol,14927KM,Manual,1,12517
3859,Maruti,Swift DzireVXI 1.2 BS IV,"£446,099.00",2013,Mumbai,Petrol,41941KM,Manual,1,9923
3860,Honda,Amaze1.2 SMT I VTEC,"£493,999.00",2015,Mumbai,Petrol,27398KM,Manual,1,10989
3861,Maruti,CelerioZDI,"£346,399.00",2016,Mumbai,Diesel,57924KM,Manual,1,7705
3862,Maruti,,"£353,999.00",2018,Mumbai,Petrol,15019KM,,1,7875
3863,Volkswagen,PoloHIGHLINE1.2L DIESEL,"£258,199.00",2010,Mumbai,Diesel,65813KM,Manual,1,5743
3864,Honda,Brio1.2 S MT I VTEC,"£298,699.00",2013,Mumbai,Petrol,52024KM,Manual,2,6644
3865,Maruti,Alto 800LXI,"£271,699.00",2016,Mumbai,Petrol,44351KM,Manual,1,6044
3866,Hyundai,i10MAGNA 1.2,"£224,899.00",2010,Mumbai,Petrol,60563KM,Manual,2,5003
3867,Maruti,Swift DzireVXI 1.2 BS IV,"£580,699.00",2016,Mumbai,Petrol,39389KM,Manual,1,12917
3868,Nissan,MicraXL CVT (PETROL),"£619,599.00",2018,Mumbai,Petrol,21125KM,Automatic,1,13783
3869,Maruti,Alto 800LXI CNG,"£271,499.00",2014,Mumbai,Petrol + CNG,57926KM,Manual,1,6039
3870,Maruti,AltoLXI,"£155,599.00",2009,Mumbai,Petrol,24653KM,Manual,1,3461
3871,Maruti,Wagon R 1.0VXI,"£350,499.00",2014,Mumbai,Petrol,59831KM,Manual,2,7797
3872,Hyundai,Elite i20SPORTZ 1.2,"£588,399.00",2017,Mumbai,Petrol,40459KM,Manual,1,13089
3873,Volkswagen,PoloHIGHLINE1.2L PETROL,"£485,899.00",2015,Mumbai,Petrol,50775KM,Manual,1,10809
3874,Maruti,Wagon R 1.0VXI AMT,"£389,599.00",2018,Mumbai,Petrol,66707KM,Automatic,1,8666
3875,Volkswagen,PoloHIGHLINE1.2L PETROL,"£445,499.00",2014,Mumbai,Petrol,54154KM,Manual,1,9910
3876,Volkswagen,,"£539,199.00",2018,Mumbai,Petrol,21476KM,,1,11994
3877,Datsun,,"£319,099.00",2018,Mumbai,Petrol,29933KM,,1,7098
3878,Maruti,SwiftVDI,"£377,599.00",2011,Mumbai,Diesel,68471KM,Manual,1,8399
3879,Hyundai,Elite i201.2 MAGNA PLUS VTVT,"£667,899.00",2019,Mumbai,Petrol,6612KM,Manual,1,14857
3880,Maruti,SwiftVDI,"£355,299.00",2013,Mumbai,Diesel,60422KM,Manual,2,7903
3881,Maruti,Alto 800LXI,"£239,799.00",2014,Mumbai,Petrol,20656KM,Manual,1,5334
3882,Volkswagen,VentoCOMFORTLINE DIESEL,"£255,499.00",2012,Mumbai,Diesel,71567KM,Manual,2,5683
3883,Maruti,AltoLXI,"£179,899.00",2012,Mumbai,Petrol,70555KM,Manual,1,4002
3884,Maruti,Alto 800LXI,"£263,599.00",2015,Mumbai,Petrol,7478KM,Manual,2,5864
3885,Hyundai,Grand i10SPORTZ (O) 1.2 AT VTVT,"£535,699.00",2017,Mumbai,Petrol,31484KM,Manual,1,11916
3886,Hyundai,Grand i10SPORTZ (O) 1.2 AT VTVT,"£548,299.00",2017,Mumbai,Petrol,33248KM,Manual,1,12197
3887,Maruti,Wagon R 1.0VXI,"£406,699.00",2017,Mumbai,Petrol,17971KM,Manual,1,9047
3888,Hyundai,Grand i10SPORTZ 1.2 KAPPA VTVT,"£459,499.00",2016,Mumbai,Petrol,43753KM,Manual,1,10221
3889,Maruti,Swift DzireVXI 1.2 BS IV,"£434,399.00",2015,Mumbai,Petrol,57742KM,Manual,2,9663
3890,Ford,Ecosport1.5 TITANIUM TI VCT AT,"£674,199.00",2016,Mumbai,Petrol,39012KM,Automatic,2,14997
